account_id,contact_id,insurance_type
19773450,26364401,House Insurance
78673616,54158477,Health Insurance
17461746,68648512,House Insurance
17883819,83512570,Health Insurance
87457782,92634744,Car Insurance
31114214,58420000,Car Insurance
97938665,57216056,House Insurance
35635430,67136521,House Insurance
18464854,32464688,House Insurance
50368778,44307171,Health Insurance
39191170,31190118,House Insurance
97298071,92885585,House Insurance
18214952,90580997,Health Insurance
91999806,81352913,Health Insurance
69440014,51345430,Car Insurance
41100303,53038477,Car Insurance
18185504,9314430,Car Insurance
76618005,63105952,Car Insurance
6791049,50288139,Car Insurance
48957432,26229354,Health Insurance
57334286,70368548,House Insurance
25545292,83257936,Health Insurance
45934737,33821028,Car Insurance
47639617,52268221,Health Insurance
66529101,31875530,Car Insurance
75140669,81924371,House Insurance
77921120,54753121,Health Insurance
56120728,52083750,House Insurance
62125318,89282068,Health Insurance
96936167,97252347,Health Insurance
79033851,50943588,Car Insurance
11489224,51772243,Health Insurance
29551173,71992504,Health Insurance
42031636,70772692,Health Insurance
74904727,63866704,Health Insurance
99214845,3641569,Car Insurance
86294514,69416789,Health Insurance
11503716,81325445,Car Insurance
83940496,33562798,House Insurance
40676401,94766965,House Insurance
6901179,73650081,Car Insurance
75008204,88948174,Health Insurance
77489619,37477292,Health Insurance
31108147,93086672,Health Insurance
40203461,47293914,Car Insurance
42675673,83693937,Car Insurance
23464142,30231645,Health Insurance
36336611,96605221,Health Insurance
20798175,8905830,Car Insurance
61332283,28356390,House Insurance
50762865,62779238,Health Insurance
9361048,19604215,House Insurance
2117327,47620950,Car Insurance
86488812,21838494,Health Insurance
12267678,1713838,House Insurance
18509180,44620401,House Insurance
84125516,32623791,Health Insurance
81741280,57664469,House Insurance
34522738,10694408,Health Insurance
98101974,23219045,House Insurance
67927204,83259152,Health Insurance
15818307,66651053,Car Insurance
95218175,93362117,Health Insurance
61879533,37633677,House Insurance
56633810,74494422,Car Insurance
76246813,50587018,House Insurance
53039740,87624291,House Insurance
72984801,93767770,Health Insurance
53094716,22343233,House Insurance
86330284,23088805,House Insurance
41060179,72408064,House Insurance
28884935,31155181,Car Insurance
28765378,8479535,Health Insurance
68364058,45689019,Health Insurance
17740844,22993091,Health Insurance
9321194,53507369,Health Insurance
44143850,72138753,Car Insurance
5581808,54701724,Car Insurance
86627432,13551005,Car Insurance
84758384,45607204,Car Insurance
27140031,37417135,Health Insurance
36095292,68876175,House Insurance
67662687,6153227,Health Insurance
10975572,59680634,Health Insurance
4111116,73755461,Car Insurance
97588410,13283592,House Insurance
30290288,65876415,House Insurance
81569392,95336782,House Insurance
98396368,96628860,House Insurance
55968860,97087284,Health Insurance
63041572,47400282,Health Insurance
13280376,10863371,Car Insurance
36705214,69343820,House Insurance
80809712,74616034,Car Insurance
60730747,63498357,House Insurance
12048095,6143577,Health Insurance
2273876,40952571,House Insurance
57124846,98320512,Car Insurance
38653200,79288999,Car Insurance
93993694,82651260,Car Insurance
74447585,82298316,Car Insurance
59597673,86007538,Health Insurance
93138550,79562916,House Insurance
85904155,66582859,House Insurance
69437308,85659115,Car Insurance
24556019,39118779,Car Insurance
1349732,15552562,Health Insurance
52558209,4939685,Health Insurance
15432769,57634106,Car Insurance
26442546,6611293,House Insurance
64925190,88177435,Car Insurance
74965381,21896791,Health Insurance
51618274,26178808,Health Insurance
79780590,76590418,Car Insurance
30305569,82646624,Health Insurance
12264231,57444425,House Insurance
56189075,6674431,House Insurance
20840915,59091021,Car Insurance
40138456,20097352,Health Insurance
53254660,67030314,Car Insurance
52101647,486772,House Insurance
54557634,27561955,Car Insurance
72110347,45937671,House Insurance
13763460,20489147,Health Insurance
56678911,38867824,Car Insurance
5919420,80449887,Car Insurance
46656347,62897190,House Insurance
80695725,67765364,House Insurance
28904270,68013577,House Insurance
96694940,49639852,House Insurance
92731101,21485667,Car Insurance
64358276,93172873,House Insurance
61742725,53853615,Health Insurance
36465055,75256875,Car Insurance
84645347,3546827,Health Insurance
33446635,49002858,Health Insurance
16747560,33464190,Car Insurance
16304547,48240425,Health Insurance
13247362,83957095,Car Insurance
6520439,75140601,House Insurance
44540165,67048350,Health Insurance
91042433,86102651,House Insurance
98448007,24180106,House Insurance
89807037,57822789,Health Insurance
503367,94776968,Car Insurance
51370941,68783114,House Insurance
86377053,97487999,Health Insurance
23932105,11934380,Health Insurance
83675728,2446404,Health Insurance
26710964,65725389,Car Insurance
68471779,3631122,House Insurance
83649122,46528151,House Insurance
88348081,83914715,House Insurance
57500136,21776680,Car Insurance
48549458,78932768,Health Insurance
21870517,71399278,Car Insurance
53173405,85165114,House Insurance
45992850,25110151,House Insurance
59483220,63278970,Health Insurance
81866812,86623762,Health Insurance
25205850,28721921,Car Insurance
632824,52596315,Car Insurance
26829752,70618396,Health Insurance
41313665,7471371,Car Insurance
53699266,18428318,House Insurance
40608953,37670888,Health Insurance
78131216,49382809,Health Insurance
93211706,72513576,Health Insurance
36068514,21722810,Health Insurance
9437217,67746332,House Insurance
24927670,82311907,House Insurance
92895984,89736732,House Insurance
30653762,93653853,House Insurance
46412757,97749629,House Insurance
6907105,27042303,Health Insurance
48508645,58530046,House Insurance
48098110,56732892,House Insurance
71311474,9130837,Car Insurance
72720295,99211128,Health Insurance
71367088,6868732,Health Insurance
96011918,77493826,Health Insurance
72446151,94298540,House Insurance
3670925,45182343,House Insurance
29323192,47176858,Car Insurance
83314774,60445324,Health Insurance
21323871,95777362,Health Insurance
41726606,89904027,Health Insurance
14444247,98181538,House Insurance
63645157,18726196,Car Insurance
10862431,73698770,Health Insurance
90543885,51062883,Health Insurance
95062728,68418930,Health Insurance
79531051,40309247,Health Insurance
82592309,21512906,Health Insurance
25970360,47145934,Car Insurance
24817231,60721654,Health Insurance
78007688,35514562,House Insurance
61716280,64886917,House Insurance
45824753,89839937,House Insurance
76261207,6927806,Car Insurance
2013599,9050022,Health Insurance
38978611,44380471,House Insurance
34588885,46017084,Car Insurance
33540336,5782259,Car Insurance
35766190,98916910,Health Insurance
2240799,83651661,Car Insurance
81243097,32612352,Car Insurance
50678603,13676436,Health Insurance
77306517,37470049,Car Insurance
60686703,80496983,House Insurance
32906346,46129782,Health Insurance
19390977,59735103,House Insurance
13081643,59037143,Health Insurance
52555958,12147034,Car Insurance
84931556,44541901,Car Insurance
32427444,52249613,Car Insurance
70494778,85063105,Health Insurance
14520210,21446418,House Insurance
86605570,11112995,House Insurance
44875746,98701260,Car Insurance
25140262,94528807,House Insurance
22764956,20658084,House Insurance
23549157,51545011,Car Insurance
44145162,71812599,Car Insurance
77265625,15958277,Car Insurance
8623853,22095888,House Insurance
46997305,81693644,Car Insurance
11234330,55856779,Car Insurance
36608168,23062524,Car Insurance
98135697,96674237,Health Insurance
18062563,52552765,House Insurance
92610079,5576370,House Insurance
81481610,87819398,House Insurance
68706655,26648510,Car Insurance
83883264,75056898,Car Insurance
64938269,43721041,House Insurance
38961190,78488584,Car Insurance
206969,11921453,House Insurance
37503464,52832522,Health Insurance
45260152,17599135,Car Insurance
12411672,62007879,Car Insurance
43052222,84958626,House Insurance
15419804,40841852,Health Insurance
67528148,82127191,House Insurance
79082392,12900379,Health Insurance
35083649,10225677,Car Insurance
75542875,2461222,Health Insurance
35479186,61312399,Health Insurance
29912098,42388678,House Insurance
30069391,67136798,Car Insurance
70133986,60102227,Car Insurance
89437236,91716229,Car Insurance
93105128,58355493,House Insurance
50743751,58388944,Health Insurance
72095881,118970,Car Insurance
81842505,39710683,Health Insurance
62000373,69494526,Health Insurance
51363151,68888693,Car Insurance
97184300,4368164,Health Insurance
6078708,51766750,House Insurance
8244921,11245185,Health Insurance
84863795,48791703,House Insurance
77160597,35641241,Health Insurance
53799244,21441790,House Insurance
20609159,3409420,Health Insurance
9725970,63513060,Health Insurance
86721396,37973001,House Insurance
64985329,29945152,House Insurance
3856426,98350572,House Insurance
74755569,95113572,Health Insurance
83070811,13086451,House Insurance
85261872,39989460,Car Insurance
57673266,85212414,Health Insurance
29218481,14614443,Car Insurance
61710408,40671502,House Insurance
26686375,44044642,Car Insurance
22493084,40504838,Car Insurance
44633340,70654486,Car Insurance
90932826,79817290,Car Insurance
19326027,63862897,House Insurance
89203550,84256809,Car Insurance
7128103,85989386,Health Insurance
31698194,42714220,House Insurance
36632982,53495772,Health Insurance
3382673,87426515,Car Insurance
67075313,45936812,House Insurance
38836249,24426341,Car Insurance
91342785,27538548,House Insurance
31732098,73910484,Car Insurance
42939694,75874726,Health Insurance
12232987,14437858,House Insurance
60188204,22726059,Health Insurance
29448556,36440702,House Insurance
82980244,74724917,Health Insurance
66025637,18981756,House Insurance
33777179,35428484,Car Insurance
23097642,54263952,Health Insurance
52842152,60026073,House Insurance
66068290,700277,Health Insurance
96941474,6335738,House Insurance
45427849,45403168,House Insurance
84910694,95036894,Car Insurance
78491730,53440847,House Insurance
62579933,31207647,House Insurance
83283594,53367015,Car Insurance
1981901,67150921,Car Insurance
25786377,85191097,Health Insurance
57672378,47434832,Car Insurance
36098293,87828840,Health Insurance
56497024,46849359,House Insurance
43126147,9688669,House Insurance
6958037,62810496,House Insurance
22365126,61449162,House Insurance
43857012,8108915,House Insurance
46474463,40147104,Health Insurance
89548845,20491671,Car Insurance
24813054,78231585,Health Insurance
10964545,74677087,House Insurance
38068918,69861351,House Insurance
76599319,76086201,Health Insurance
36731627,15854950,House Insurance
34415421,47215126,House Insurance
75211543,61803649,Health Insurance
73913765,70851454,Health Insurance
62613730,41612084,Health Insurance
47353345,72028042,Health Insurance
84824247,39482707,Health Insurance
50727360,36119312,Health Insurance
96326350,96388419,Car Insurance
46134168,84355024,House Insurance
99002904,77867297,Health Insurance
66529376,41669783,House Insurance
40203848,63072807,Health Insurance
15803749,77604647,Car Insurance
5853592,88376873,Car Insurance
29619909,72212023,Car Insurance
54643855,23639334,Car Insurance
39715751,83288002,Health Insurance
902658,39454572,Health Insurance
49242423,73774229,Car Insurance
13705277,56885047,Car Insurance
97598158,18226259,Health Insurance
59874444,4364387,Car Insurance
13689265,96953492,Health Insurance
56133978,65107185,House Insurance
11006298,24647006,Car Insurance
72911893,22066518,Car Insurance
88916989,84682871,House Insurance
59265824,1725204,House Insurance
72900162,2433018,Car Insurance
18844851,41011562,House Insurance
